"Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","Processing_Date","Col_Location_Lat","Col_Location_Long","site","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_2","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2.1","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments"
"MA-14-2021","MA-14-2021","MA-14-21","MA-14","8/10/2021 (MA)","9/5/2021",61.73588,-145.72941806,"MA",0.906,39.5,NA,3.8,NA,9.8,NA,4.3,22,"F","","4-C4",8,0.6293,NA,NA,NA,NA,3.8,NA,NA,0.848,"2-F8","N","Y",5,"Y","N",NA,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.6,"Spawned out","10/6/2021",104.3,"10/11/2021",18.2,"0.8255","0.1745",NA,"10/12/2021",4,0.2355,955.8343,19.0294,"3.320566443",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-15-2021","MA-15-2021","MA-15-21","MA-15","8/10/2021 (MA)","9/4/2021",61.73588,-145.72941806,"MA",0.854,37.8,NA,3.4,NA,9.1,NA,4,21.6,"F","","4-A5",5,0.4766,NA,NA,NA,NA,4.55,NA,NA,0.796,"2-E5","N","Y",5,"Y","N",NA,0.4,0.5,0.8,0.4,0.9,0.6,0.4,0.5,"","10/7/2021",47.2,"10/10/2021",10.5,"0.7775","0.2225",NA,"10/12/2021",2,0.1814,923.3249,16.9026,"3.760112288",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-16-2021","MA-16-2021","MA-16-21","MA-16","8/10/2021 (MA)","9/5/2021",61.73588,-145.72941806,"MA",0.992,40.1,NA,4.6,NA,10,NA,4.2,23.1,"F","","4-D3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936,"2-G3","N","Y",5,"Y","N",NA,0.4,0.8,0.4,0.4,0.5,0.5,1,0.5,"spawned out","10/7/2021",72.7,"10/10/2021",14.3,"0.8033","0.1967",NA,"10/12/2021",4,0.2551,955.8343,19.8412,"3.902739477",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-17-2021","MA-17-2021","MA-17-21","MA-17","8/10/2021 (MA)","9/3/2021",61.73588,-145.72941806,"MA",0.872,34,NA,5.4,NA,12,NA,4.3,25.7,"M","0.026","3-C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816,"2-B6","N","Y",5,"Y","Y",0.014,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.4,"","10/7/2021",103.4,"10/10/2021",19.9,"0.8075","0.1925",NA,"10/12/2021",2,0.3161,923.3249,20.9833,"4.03837205",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-18-2021","MA-18-2021","MA-18-21","MA-18","8/10/2021 (MA)","9/3/2021",61.73588,-145.72941806,"MA",2.354,47,NA,9.1,NA,15.7,NA,6.5,35.5,"M","0.048","3-E6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.226,"2-D2","N","Y",5,"Y","Y",0.024,0.4,0.3,0.3,0.3,0.5,0.7,0.4,0.5,"","10/7/2021",96.4,"10/10/2021",17.6,"0.8174","0.1826",NA,"10/12/2021",4,0.3012,955.8343,19.8509,"3.624230705",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-19-2021","MA-19-2021","MA-19-21","MA-19","8/10/2021 (MA)","9/3/2021",61.73588,-145.72941806,"MA",1.226,39,NA,5.8,NA,12.2,NA,5.1,27.5,"M","0.04","3-C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,"2-B5","N","Y",5,"Y","Y",0.022,0.8,0.5,0.7,0.6,0.6,0.5,0.6,0.4,"","10/7/2021",113.6,"10/10/2021",23.9,"0.7896","0.2104",NA,"10/12/2021",4,0.4298,923.3249,19.7383,"4.152688116",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA-20-2021","MA-20-2021","MA-20-21","MA-20","8/10/2021 (MA)","9/3/2021",61.73588,-145.72941806,"MA",0.456,28,NA,3,NA,8.5,NA,3.8,19.6,"M","0.024","3-C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"2-B7","N","Y",5,"Y","Y",0.012,1,0.7,1.1,0.6,1.6,0.5,1.7,0.8,"","10/7/2021",80.2,"10/10/2021",16.6,"0.7930","0.2070",NA,"10/12/2021",2,0.3338,955.8343,21.2459,"4.397530424",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-1-2021","SA-1-2021","SA-1-21","SA-1","7/18/2021 (SA)","7/24/2021",61.73953006,-145.96851937,"SA",2.122,46.2,NA,4.4,NA,13.6,NA,6.9,31.7,"F","0.408","2-F8",10,0.8256,NA,NA,NA,NA,6.2,NA,NA,1.624,"1-H12","N","Y",5,"Y","Y",0.2,0.5,0.9,0.5,0.5,0.6,0.7,0.7,0.9,"","10/6/2021",72.7,"10/11/2021",17.1,"0.7648","0.2352",NA,"10/12/2021",4,0.3008,923.3249,23.5817,"5.546727235",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-2-2021","SA-2-2021","SA-2-21","SA-2","7/18/2021 (SA)","7/23/2021",61.73953006,-145.96851937,"SA",2.796,48.2,NA,8.3,NA,18.4,NA,6,40.7,"M","0.046","1-F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.626,"1-D12","N","Y",5,"Y","Y",0.02,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.5,"","10/6/2021",118.9,"10/11/2021",23.7,"0.8007","0.1993",NA,"10/12/2021",2,0.2613,955.8343,22.3577,"4.456496972",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-3-2021","SA-3-2021","SA-3-21","SA-3","7/18/2021 (SA)","7/24/2021",61.73953006,-145.96851937,"SA",1.96,45.8,NA,5.6,NA,12.7,NA,6.3,30.2,"F","0.382","2-F5",7,0.8175,NA,NA,NA,NA,5.6,NA,NA,1.538,"1-H9","N","Y",5,"Y","Y",0.176,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.7,"","10/6/2021",115.6,"10/11/2021",28.6,"0.7526","0.2474",NA,"10/12/2021",4,0.3771,923.3249,22.171,"5.485212803",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-4-2021","SA-4-2021","SA-4-21","SA-4","7/18/2021 (SA)","7/24/2021",61.73953006,-145.96851937,"SA",1.722,44.2,NA,4.5,NA,12.8,NA,6.6,29.8,"F","0.338","2-F6",7,0.9003,NA,NA,NA,NA,5.8,NA,NA,1.34,"1-H10","N","Y",5,"Y","Y",0.056,0.6,0.6,0.8,0.7,0.6,0.7,0.6,1,"","10/6/2021",144.6,"10/11/2021",33.9,"0.7656","0.2344",NA,"10/12/2021",2,0.3161,955.8343,24.4966,"5.742978838",4,0.337,923.3249,23.4965,"5.50851556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-5-2021","SA-5-2021","SA-5-21","SA-5","7/18/2021 (SA)","7/23/2021",61.73953006,-145.96851937,"SA",2.758,48.7,NA,8.2,NA,17.5,NA,6.4,38.2,"M","0.048","1-F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-D11","N","Y",5,"Y","Y",0.026,0.5,0.4,0.6,0.4,0.5,0.5,0.5,0.5,"","10/6/2021",112,"10/11/2021",24.4,"0.7821","0.2179",NA,"10/13/2021",4,0.322,955.8343,21.1558,"4.608942143",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-6-2021","SA-6-2021","SA-6-21","SA-6","7/18/2021 (SA)","7/23/2021",61.73953006,-145.96851937,"SA",3.068,49.1,NA,7.3,NA,17.6,NA,6.7,39.5,"M","0.050","1-F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.894,"1-D10","N","Y",5,"Y","Y",0.022,0.6,0.5,0.4,0.5,0.5,0.5,0.5,0.5,"","10/6/2021",116.9,"10/11/2021",26.2,"0.7759","0.2241",NA,"10/13/2021",2,0.2818,923.3249,21.6628,"4.855135672",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-7-2021","SA-7-2021","SA-7-21","SA-7","7/18/2021 (SA)","7/24/2021",61.73953006,-145.96851937,"SA",1.782,44.8,NA,3.8,NA,12.4,NA,6.2,30.1,"F","0.346","3-A3",10,1.2252,NA,NA,NA,NA,5.8,NA,NA,1.382,"2-A3","N","Y",5,"Y","Y",0.126,0.4,0.6,0.4,0.4,0.4,0.5,0.6,1,"","10/6/2021",93.7,"10/11/2021",21.9,"0.7663","0.2337",NA,"10/13/2021",4,0.3286,955.8343,21.604,"5.049387407",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-8-2021","SA-8-2021","SA-8-21","SA-8","7/18/2021 (SA)","7/24/2021",61.73953006,-145.96851937,"SA",1.89,46.2,NA,4,NA,13.1,NA,5.9,30.6,"F","0.352","3-A2",10,0.996,NA,NA,NA,NA,6,NA,NA,1.554,"2-A2","N","Y",5,"Y","Y",0.036,0.8,0.5,0.4,0.4,0.4,0.6,0.5,0.7,"","10/6/2021",78.2,"10/11/2021",18.6,"0.7621","0.2379",NA,"10/13/2021",2,0.36,923.3249,21.2416,"5.052349872",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-9-2021","SA-9-2021","SA-9-21","SA-9","7/18/2021 (SA)","7/23/2021",61.73953006,-145.96851937,"SA",2.686,46.2,NA,8.3,NA,16.8,NA,6.4,36.6,"M","0.050","2-A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.498,"1-E2","N","Y",5,"Y","Y",0.022,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,"","10/6/2021",120.9,"10/11/2021",24.3,"0.7990","0.2010",NA,"10/13/2021",4,0.3059,955.8343,23.8329,"4.790235484",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-10-2021","SA-10-2021","SA-10-21","SA-10","7/18/2021 (SA)","7/23/2021",61.73953006,-145.96851937,"SA",2.842,49.5,NA,7,NA,17,NA,6.3,38.7,"M","0.052","2-A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,"1-E1","N","Y",5,"Y","Y",0.022,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.4,"","10/6/2021",114.1,"10/11/2021",23.8,"0.7914","0.2086",NA,"10/13/2021",2,0.2655,923.3249,22.9338,"4.783737423",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-11-2021","SA-11-2021","SA-11-21","SA-11","8/10/2021 (SA)","9/4/2021",61.73953006,-145.96851937,"SA",0.978,39.5,NA,3.3,NA,9.5,NA,4.5,32.4,"F","","4-A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924,"2-E3","N","Y",5,"Y","N",NA,0.4,0.4,0.5,0.4,0.5,0.4,0.7,0.9,"spawned out completely","10/7/2021",58.2,"10/10/2021",12.9,"0.7784","0.2216",NA,"10/13/2021",4,0.2698,955.8343,20.0721,"4.448970619",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-12-2021","SA-12-2021","SA-12-21","SA-12","8/10/2021 (SA)","9/4/2021",61.73953006,-145.96851937,"SA",0.928,39.6,NA,3.4,NA,9.8,NA,4,22.5,"F","","4-A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876,"2-E4","N","Y",5,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/11/2021",43.8,"10/14/2021",9.7,"0.7785","0.2215",NA,"10/14/2021",4,0.2145,923.3249,15.2788,"3.383661187",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-13-2021","SA-13-2021","SA-13-21","SA-13","8/10/2021 (SA)","9/5/2021",61.73953006,-145.96851937,"SA",0.982,40.6,NA,3.9,NA,9.7,NA,4.6,22.3,"F","","4-C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,"2-F7","N","Y",5,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,"spawned out","10/7/2021",78.9,"10/10/2021",18.8,"0.7617","0.2383",NA,"10/13/2021",2,0.32,923.3249,18.0336,"4.296979468",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-14-2021","SA-14-2021","SA-14-21","SA-14","8/10/2021 (SA)","9/3/2021",61.73953006,-145.96851937,"SA",1.218,43.5,NA,5,NA,10.5,NA,4.8,24.1,"F","","3-D2",5,0.89,NA,NA,NA,NA,6.95,NA,NA,1.132,"2-C2","N","Y",5,"Y","N",NA,0.6,0.7,0.5,0.8,0.4,0.5,0.9,0.7,"spawned out","10/7/2021",66.3,"10/10/2021",15.6,"0.7647","0.2353",NA,"10/13/2021",4,0.3028,955.8343,16.8897,"3.974047059",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-15-2021","SA-15-2021","SA-15-21","SA-15","8/10/2021 (SA)","9/5/2021",61.73953006,-145.96851937,"SA",1.166,42,NA,4.3,NA,10,NA,5.1,23.8,"F","","4-B7",10,0.7787,NA,NA,NA,NA,4.9,NA,NA,1.026,"2-F3","N","Y",5,"Y","N",NA,0.4,0.8,0.8,0.6,0.5,0.4,0.8,0.5,"Partial Spawned","10/11/2021",107.9,"10/15/2021",20.5,"0.8100","0.1900",NA,"10/15/2021",4,0.3435,923.3249,19.1818,"3.644364226",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-16-2021","SA-16-2021","SA-16-21","SA-16","8/10/2021 (SA)","9/4/2021",61.73953006,-145.96851937,"SA",2.04,47,NA,7.5,NA,14.4,NA,5.7,31.6,"M","0.012","3-F3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,"2-D7","N","Y",5,"Y","Y",0.06,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/11/2021",71.3,"10/14/2021",15.2,"0.7868","0.2132",NA,"10/14/2021",2,0.394,955.8343,19.9601,"4.255168583",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-17-2021","SA-17-2021","SA-17-21","SA-17","8/10/2021 (SA)","9/4/2021",61.73953006,-145.96851937,"SA",2.18,46.9,NA,7.4,NA,6.1,NA,5.2,35.4,"M","0.02","3-E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,"2-D4","N","Y",5,"Y","Y",0.01,0.7,0.4,0.7,0.3,0.4,0.4,0.4,0.4,"","10/15/2021",88.6,"10/19/2021",17.2,"0.8059","0.1941",NA,"10/19/2021",2,0.4459,955.8343,19.44,"3.773905192",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-18-2021","SA-18-2021","SA-18-21","SA-18","8/10/2021 (SA)","9/3/2021",61.73953006,-145.96851937,"SA",2.25,49,NA,8.2,NA,14.2,NA,6.3,31.9,"M","0.042","3-D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.108,"2-C8","N","Y",5,"Y","Y",0.02,0.6,0.5,0.3,0.3,0.3,0.4,0.6,0.5,"","10/11/2021",97.8,"10/15/2021",17.5,"0.8211","0.1789",NA,"10/15/2021",2,0.379,955.8343,18.9866,"3.397397751",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-19-2021","SA-19-2021","SA-19-21","SA-19","8/10/2021 (SA)","9/3/2021",61.73953006,-145.96851937,"SA",2.734,49.5,NA,8,NA,16.5,NA,5.9,36.8,"M","0.046","3-D7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.584,"2-C7","N","Y",5,"Y","Y",0.028,0.7,0.4,0.7,0.6,0.9,0.7,0.8,0.8,"","10/11/2021",112.4,"10/15/2021",21.2,"0.8114","0.1886",NA,"10/15/2021",4,0.3765,923.3249,20.5598,"3.877827046",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA-20-2021","SA-20-2021","SA-20-21","SA-20","8/10/2021 (SA)","9/3/2021",61.73953006,-145.96851937,"SA",2.022,45.8,NA,7.6,NA,13.5,NA,5.9,30.7,"M","0.046","3-D6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908,"2-C6","N","Y",5,"Y","Y",0.024,0.7,0.5,0.5,0.9,0.6,0.8,0.5,0.7,"","10/11/2021",103.2,"10/15/2021",17.1,"0.8343","0.1657",NA,"10/15/2021",2,0.3518,955.8343,21.2191,"3.515955523",4,0.2837,923.3249,20.0082,"3.315312209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-1-2021","LL-1-2021","LL-1-21","LL-L-1","8/22/2021 (LL)","9/3/2021",61.37920879,-143.30712995,"LL",1.82,45.1,NA,5,NA,10.6,NA,6.1,26,"M","0.054","3-E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.694,"2-C11","N","Y",5,"Y","Y",0.028,0.8,0.8,1,1,0.6,0.7,0.6,1.3,"","10/11/2021",73,"10/15/2021",20.9,"0.7137","0.2863",NA,"10/15/2021",2,0.357,955.8343,24.2812,"6.951740822",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-2-2021","LL-2-2021","LL-2-21","LL-L-2","8/22/2021 (LL)","9/4/2021",61.37920879,-143.30712995,"LL",1.454,42.8,NA,3.3,NA,10,NA,6.5,25.6,"F","0.112","4-A7",9,0.38,NA,NA,NA,NA,3.4,NA,NA,1.308,"2-E7","N","Y",5,"Y","Y",0.052,0.8,0.9,0.7,0.8,0.7,0.9,0.8,0.8,"","10/11/2021",80.6,"10/15/2021",25.3,"0.6861","0.3139",NA,"10/15/2021",4,0.4327,923.3249,24.2873,"7.623681017",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-3-2021","LL-3-2021","LL-3-21","LL-L-3","8/22/2021 (LL)","9/3/2021",61.37920879,-143.30712995,"LL",1.868,45.4,NA,5.4,NA,10.6,NA,6.2,27.4,"M","0.046","3-F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,"2-C9","N","Y",5,"Y","Y",0.026,0.7,0.8,1.3,0.7,1.3,0.8,1,1.2,"","10/11/2021",111.1,"10/15/2021",31.3,"0.7183","0.2817",NA,"10/15/2021",2,0.3299,955.8343,24.6665,"6.949247975",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-4-2021","LL-4-2021","LL-4-21","LL-L-4","8/22/2021 (LL)","9/3/2021",61.37920879,-143.30712995,"LL",1.878,44.8,NA,5.8,NA,11.3,NA,6.4,28.5,"M","0.062","3-E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.758,"2-C10","N","Y",5,"Y","Y",0.032,0.8,0.7,0.7,0.6,0.7,1.1,1.1,1.2,"","10/11/2021",107.5,"10/15/2021",28.9,"0.7312","0.2688",NA,"10/15/2021",4,0.4045,923.3249,23.9016,"6.425639442",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-5-2021","LL-5-2021","LL-5-21","LL-L-5","8/22/2021 (LL)","9/4/2021",61.37920879,-143.30712995,"LL",1.618,44,NA,3.8,NA,10.3,NA,6.4,26.3,"F","0.16","4-B5",10,0.4436,NA,NA,NA,NA,3.4,NA,NA,1.41,"2-F1","N","Y",5,"Y","Y",0.08,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.8,"","10/11/2021",69.3,"10/15/2021",20.2,"0.7085","0.2915",NA,"10/15/2021",2,0.3738,955.8343,23.8339,"6.947255123",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-6-2021","LL-6-2021","LL-6-21","LL-L-6","8/26/2021 (LL)","9/4/2021",61.37920879,-143.30712995,"LL",1.606,43,NA,3.5,NA,10.8,NA,6.3,27.3,"F","0.144","4-B1",10,0.5408,NA,NA,NA,NA,3.6,NA,NA,1.402,"2-E9","N","Y",5,"Y","Y",0.066,0.9,1.3,1,0.8,0.6,1,0.6,1.6,"","10/11/2021",98.7,"10/15/2021",29.8,"0.6981","0.3019",NA,"10/15/2021",4,0.3255,923.3249,22.8076,"6.886185208",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-7-2021","LL-7-2021","LL-7-21","LL-L-7","8/26/2021 (LL)","9/5/2021",61.37920879,-143.30712995,"LL",1.886,47.2,NA,5,NA,11.2,NA,6.3,27.3,"F","0.152","4-D6",6,0.692,NA,NA,NA,NA,4.59,NA,NA,1.682,"2-G6","N","Y",5,"Y","Y",0.082,1.7,1.4,1.5,1,1.2,0.9,1.4,1.4,"","10/15/2021",81.3,"10/19/2021",22.3,"0.7257","0.2743",NA,"10/19/2021",4,0.3398,923.3249,23.6049,"6.474652768",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-8-2021","LL-8-2021","LL-8-21","LL-L-8","8/26/2021 (LL)","9/3/2021",61.37920879,-143.30712995,"LL",1.756,45.3,NA,5.9,NA,11.2,NA,6.4,27.4,"M","0.05","3-D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.654,"2-C1","N","Y",5,"Y","Y",0.026,0.7,1.1,0.6,1,0.6,1,0.6,1.1,"","10/15/2021",116.8,"10/20/2021",29.3,"0.7491","0.2509",NA,"10/20/2021",4,0.467,923.3249,21.9218,"5.499218664",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-9-2021","LL-9-2021","LL-9-21","LL-L-9","8/26/2021 (LL)","9/5/2021",61.37920879,-143.30712995,"LL",1.378,41.5,NA,4.2,NA,10.5,NA,6,26,"F","0.1","4-C1",5,0.2126,NA,NA,NA,NA,3.7,NA,NA,1.23,"2-F5","N","Y",5,"Y","Y",0.048,1.2,1.8,1,1.2,0.9,1,0.8,1.1,"","10/15/2021",101.8,"10/19/2021",28.1,"0.7240","0.2760",NA,"10/19/2021",2,0.3169,955.8343,24.8353,"6.855323477",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-10-2021","LL-10-2021","LL-10-21","LL-L-10","8/26/2021 (LL)","9/4/2021",61.37920879,-143.30712995,"LL",1.682,44.1,NA,5,NA,11.1,NA,6.4,27.4,"M","0.048","3-F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592,"2-D9","N","Y",5,"Y","Y",0.022,0.6,0.7,0.7,0.6,0.6,0.7,0.7,1.2,"","10/15/2021",69.1,"10/19/2021",19.3,"0.7207","0.2793",NA,"10/19/2021",4,0.2696,923.3249,23.0268,"6.431508538",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-11-2021","LL-11-2021","LL-11-21","LL-L-11","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.954,NA,43,NA,2.9,NA,5.7,NA,34.4,"M","0.030","4-E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.826,"2-G12","N","Y",NA,"Y","Y",NA,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.6,"Maybe partial spawn","10/15/2021",147.4,"10/20/2021",30.2,"0.7951","0.2049",NA,"10/20/2021",2,0.4417,955.8343,19.8775,"4.07259498",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-12-2021","LL-12-2021","LL-12-21","LL-L-12","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",2.22,NA,45.2,NA,7.2,NA,15,NA,36,"M","0.024","4-E6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.078,"2-H2","N","Y",NA,"Y","Y",NA,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,"Partial Spawned","10/15/2021",176.3,"10/20/2021",31.4,"0.8219","0.1781",NA,"10/20/2021",4,0.3855,923.3249,19.3267,"3.442191605",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-13-2021","LL-13-2021","LL-13-21","LL-L-13","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.942,NA,40.8,NA,3,NA,15.5,NA,35.2,"M","0.026","4-E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856,"2-H1 (1 missing)","N","Y",NA,"Y","Y",NA,0.5,0.5,0.7,0.4,0.5,0.4,0.6,0.4,"probably partial spawn","10/15/2021",129.5,"10/20/2021",24.8,"0.8085","0.1915",NA,"10/20/2021",2,0.3071,955.8343,20.8236,"3.98784",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-14-2021","LL-14-2021","LL-14-21","LL-L-14","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.348,NA,40.7,NA,4.8,NA,10.6,NA,26.2,"F","0.052","4-E7",10,0.7305,NA,NA,NA,NA,5.3,NA,NA,1.246,"2-H3","N","Y",NA,"Y","Y",NA,0.4,0.5,0.4,0.5,0.4,0.4,5,0.4,"Eggs with worms","10/15/2021",159.1,"10/20/2021",30.9,"0.8058","0.1942",NA,"10/20/2021",4,0.2792,923.3249,20.4174,"3.965415839",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
