Model
EnergyPDry_1~1
EnergyPDry_1~Gonad_Wt + Work
EnergyPDry_1~Gonad_Wt + Sex
EnergyPDry_1~Gonad_Wt + Year
EnergyPDry_1~Gonad_Wt + Work + Sex
EnergyPDry_1~Gonad_Wt + Work + Year
EnergyPDry_1~Gonad_Wt + Sex + Year
EnergyPDry_1~Gonad_Wt + Work + Sex + Work:Sex
EnergyPDry_1~Gonad_Wt + Work + Year + Work:Year
EnergyPDry_1~Gonad_Wt + Sex + Year + Sex:Year
EnergyPDry_1~Gonad_Wt + Work + Sex + Year
