"","Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","RunTimingGroup","Collection_Location","Processing_Date","Col_Location_Lat","Col_Location_Long","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","SpawnStatus","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_1","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments","Collection_RiverMile_m","Elevation_m","Year"
"284","TN-3-2021","TN-3-2021","TN-3-21","TN-3",2021-08-04,NA,"Tanada","9/5/21",62.45133,-143.382153,1.944,47.5,NA,4.7,NA,12,NA,6.2,29,"F",0.168,"4-D5",7,0.488,NA,NA,NA,NA,4.7,NA,NA,1.721,"2-G5","N","Y","5","Y","Y",0.074,1.7,1.5,1.2,0.9,0.9,0.8,1,0.9,"",0,"10/29/21",107.3,"11/3/21",28.6,"0.7335","0.2665",NA,"11/4/21",2,0.2719,923.3914,23.577,6.28427027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"285","TN-4-2021","TN-4-2021","TN-4-21","TN-4",2021-08-04,NA,"Tanada","9/4/21",62.45133,-143.382153,2.154,46.7,NA,4.8,NA,13.5,NA,6.5,30.7,"M",0.046,"3-F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,"2-D6","N","Y","5","Y","Y",0.022,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.8,"",0,"10/29/21",75.6,"11/3/21",20,"0.7354","0.2646",NA,"11/4/21",2,0.308,923.3914,22.3277,5.906798942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"286","TN-5-2021","TN-5-2021","TN-5-21","TN-5",2021-08-04,NA,"Tanada","9/4/21",62.45133,-143.382153,1.77,45.5,NA,4,NA,10.5,NA,6.8,26.8,"F",0.156,"4-B3",10,0.498,NA,NA,NA,NA,3.25,NA,NA,1.556,"2-E11","N","Y","5","Y","Y",0.072,1.2,1,0.8,0.9,0.7,1.2,0.7,1,"",0,"10/29/21",78.9,"11/3/21",21.8,"0.7237","0.2763",NA,"11/4/21",2,0.2455,923.3914,24.1094,6.66140583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"287","TN-6-2021","TN-6-2021","TN-6-21","TN-6",2021-08-04,NA,"Tanada","9/3/21",62.45133,-143.382153,1.952,47,NA,6.2,NA,12.7,NA,6.6,30.9,"M",0.054,"3-C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.832,"2-B8","N","Y","5","Y","Y",0.03,1.1,0.9,1,1.5,1.3,1.3,1.2,1.2,"",0,"10/29/21",130.8,"11/3/21",34.5,"0.7362","0.2638",NA,"11/4/21",2,0.3424,923.3914,22.2467,5.867822248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"288","TN-7-2021","TN-7-2021","TN-7-21","TN-7",2021-08-04,NA,"Tanada","9/3/21",62.45133,-143.382153,2.817,50.5,NA,8,NA,14.5,NA,7,33.9,"M",0.036,"3-E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.686,"2-D1","N","Y","5","Y","Y",0.02,0.6,0.6,0.7,0.6,0.9,0.6,1,0.6,"",0,"10/29/21",120.2,"11/3/21",30.4,"0.7471","0.2529",NA,"11/4/21",2,0.2514,923.3914,22.0219,5.569598669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"289","TN-8-2021","TN-8-2021","TN-8-21","TN-8",2021-08-04,NA,"Tanada","9/5/21",62.45133,-143.382153,1.462,44.4,NA,4.2,NA,10.8,NA,6.3,26,"F",0.14,"4-C2",5,0.2528,NA,NA,NA,NA,3.5,NA,NA,1.27,"2-F6","N","Y","5","Y","Y",0.064,1,1.1,1.1,0.8,0.8,0.7,0.9,1,"",0,"10/29/21",117,"11/3/21",30.2,"0.7419","0.2581",NA,"11/4/21",2,0.2636,923.3914,23.5525,6.079363248,2,0.2942,923.3914,22.5869,5.830122906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"290","TN-9-2021","TN-9-2021","TN-9-21","TN-9",2021-08-04,NA,"Tanada","9/5/21",62.45133,-143.382153,1.78,46.6,NA,4.6,NA,11.7,NA,6.2,28,"F",0.218,"4-D7",6,0.7129,NA,NA,NA,NA,4.05,NA,NA,1.504,"2-G7","N","Y","5","Y","Y",0.092,1.1,1,1.1,1.2,0.8,0.9,0.8,0.7,"",0,"10/29/21",77.3,"11/3/21",21.2,"0.7257","0.2743",NA,"11/4/21",2,0.3285,922.7887,21.8297,5.986929366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"291","TN-10-2021","TN-10-2021","TN-10-21","TN-10",2021-08-04,NA,"Tanada","9/5/21",62.45133,-143.382153,1.984,47.1,NA,6.9,NA,12.3,NA,6.2,28.8,"M",0.052,"4-D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,"2-G8","N","Y","5","Y","Y",0.026,1.6,0.7,0.8,0.7,0.8,0.7,1,0.7,"",0,"10/29/21",111.4,"11/3/21",27.8,"0.7504","0.2496",NA,"11/4/21",2,0.3018,922.7887,23.4456,5.85087684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"292","TN-11-2021","TN-11-2021","TN-11-21","TN-11",2021-08-04,NA,"Tanada","9/5/21",62.45133,-143.382153,1.412,42.5,NA,3.8,NA,11.3,NA,5.6,26.6,"F",0.152,"4-E1",8,0.6249,NA,NA,NA,NA,3.75,NA,NA,1.21,"2-G9","N","Y","5","Y","Y",0.066,0.9,0.9,0.8,0.8,0.7,0.7,1.1,0.8,"",0,"10/29/21",102.8,"11/3/21",27.2,"0.7354","0.2646",NA,"11/4/21",2,0.3422,922.7887,24.3945,6.454575875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472002.6458,883,2021
"293","CL-1-2021","CL-1-2021","N/A","N/A",2021-08-03,NA,"Copper Lake","9/5/21",62.42724893,-143.4817789,2.698,51,NA,6.4,NA,15.2,NA,6.5,35.1,"F",0.428,"4-C7",5,0.7068,NA,NA,NA,NA,5.25,NA,NA,2.162,"2-F11","N","Y","5","Y","Y",0.196,1.2,0.8,0.8,0.7,0.7,0.7,0.6,0.7,"Gill net capture",0,"10/29/21",97.8,"11/3/21",23.3,"0.7618","0.2382",NA,"11/4/21",2,0.2729,922.7887,24.2365,5.774135481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472477.8039,930,2021
"294","CL-2-2021","CL-2-2021","CL-2-21","CL-2",2021-08-03,NA,"Copper Lake","9/4/21",62.42724893,-143.4817789,1.27,44.9,NA,4,NA,11,NA,4.5,25,"F",0,"4-B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.212,"2-E10","N","Y","5","Y","N",NA,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,"Spawned; Floater",2,"10/29/21",49.9,"11/3/21",10.7,"0.7856","0.2144",NA,"11/4/21",2,0.2185,922.7887,18.6574,4.00068497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472477.8039,930,2021
