"Model #","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt","ModelName"
"model3",4,181.195202846448,0,1,0.991612411353211,-86.3955812212039,0.991612411353211,"fineness~Collection_RiverMile_m + Sex"
"model4",12,191.662046858513,10.4668440120649,0.00533523681628136,0.00529048704453319,-82.1167377149708,0.996902898397744,"fineness~Collection_RiverMile_m + Group_Assignment + Sex"
"model2",11,192.732934065352,11.5377312189037,0.00312329854567824,0.00309710160225597,-83.9316844239803,1,"fineness~Collection_RiverMile_m + Group_Assignment"
"model1",2,258.968661628694,77.7734587822457,1.29332599344027e-17,1.28247810702109e-17,-127.424924873753,1,"fineness~1"
